student_id,amount,course,ts,date,hour,order_id,n_items_in_order,list_price,price_ratio,discount
67,6490.0,Аналитика старт,2026-08-10 18:01:06,2026-08-10,18,cfda06b35575,1,8950.0,0.7251396648044692,0.27486033519553077
498,4500.0,Аналитика про,2026-08-10 18:10:53,2026-08-10,18,86d551b38de8,2,8950.0,0.5027932960893855,0.4972067039106145
498,4500.0,Аналитика старт,2026-08-10 18:10:53,2026-08-10,18,86d551b38de8,2,8950.0,0.5027932960893855,0.4972067039106145
52,6450.0,К ВУЗу,2026-08-10 18:12:59,2026-08-10,18,6781ef3398a7,1,6950.0,0.9280575539568345,0.07194244604316546
464,4500.0,Аналитика старт,2026-08-10 18:30:49,2026-08-10,18,d3e4ac548f5e,1,8950.0,0.5027932960893855,0.4972067039106145
606,6450.0,К ВУЗу,2026-08-10 18:36:00,2026-08-10,18,3d4b6769f48b,1,6950.0,0.9280575539568345,0.07194244604316546
546,6490.0,Аналитика старт,2026-08-10 19:07:51,2026-08-10,19,ebe4666664ea,1,8950.0,0.7251396648044692,0.27486033519553077
389,5990.0,Аналитика старт,2026-08-10 19:12:23,2026-08-10,19,311fdd972fd5,1,8950.0,0.6692737430167598,0.3307262569832402
588,6450.0,К ВУЗу,2026-08-11 02:43:57,2026-08-11,2,8c7621d69daa,1,6950.0,0.9280575539568345,0.07194244604316546
173,4950.0,Алгоритмы старт,2026-08-11 07:48:36,2026-08-11,7,a7189aa8449c,2,8950.0,0.553072625698324,0.44692737430167595
173,4950.0,ML старт,2026-08-11 07:48:36,2026-08-11,7,a7189aa8449c,2,8950.0,0.553072625698324,0.44692737430167595
417,6950.0,К ВУЗу,2026-08-11 10:51:54,2026-08-11,10,dbf5c8668097,1,6950.0,1.0,0.0
281,4950.0,ML старт,2026-08-11 12:02:08,2026-08-11,12,f0c7c51d4bbd,1,8950.0,0.553072625698324,0.44692737430167595
339,6450.0,К ВУЗу,2026-08-11 12:22:26,2026-08-11,12,68f0e05d4c2c,1,6950.0,0.9280575539568345,0.07194244604316546
82,3245.0,Аналитика про,2026-08-11 12:46:14,2026-08-11,12,25726b8c2beb,2,8950.0,0.3625698324022346,0.6374301675977654
82,3245.0,Аналитика старт,2026-08-11 12:46:14,2026-08-11,12,25726b8c2beb,2,8950.0,0.3625698324022346,0.6374301675977654
142,6490.0,Аналитика старт,2026-08-11 15:49:13,2026-08-11,15,cfb14078b5cc,1,8950.0,0.7251396648044692,0.27486033519553077
304,6950.0,К ВУЗу,2026-08-11 15:52:40,2026-08-11,15,4b1cc02ad547,1,6950.0,1.0,0.0
311,4950.0,ML старт,2026-08-11 16:15:41,2026-08-11,16,8c7ccb690884,2,8950.0,0.553072625698324,0.44692737430167595
311,4950.0,Алгоритмы старт,2026-08-11 16:15:41,2026-08-11,16,8c7ccb690884,2,8950.0,0.553072625698324,0.44692737430167595
453,4950.0,Алгоритмы старт,2026-08-11 17:07:53,2026-08-11,17,72bee7e6b110,1,8950.0,0.553072625698324,0.44692737430167595
505,4950.0,Алгоритмы старт,2026-08-11 18:00:05,2026-08-11,18,4e6bbdc4ea45,2,8950.0,0.553072625698324,0.44692737430167595
505,4950.0,ML старт,2026-08-11 18:00:05,2026-08-11,18,4e6bbdc4ea45,2,8950.0,0.553072625698324,0.44692737430167595
112,8475.0,ML про,2026-08-11 18:41:42,2026-08-11,18,10f14d640eb4,2,8950.0,0.946927374301676,0.05307262569832405
112,8475.0,ML старт,2026-08-11 18:41:42,2026-08-11,18,10f14d640eb4,2,8950.0,0.946927374301676,0.05307262569832405
179,6490.0,Аналитика старт,2026-08-12 02:06:02,2026-08-12,2,5ef3e10de019,1,8950.0,0.7251396648044692,0.27486033519553077
537,4950.0,ML старт,2026-08-12 04:49:43,2026-08-12,4,6de3e597a187,2,8950.0,0.553072625698324,0.44692737430167595
537,4950.0,Алгоритмы старт,2026-08-12 04:49:43,2026-08-12,4,6de3e597a187,2,8950.0,0.553072625698324,0.44692737430167595
46,6450.0,К ВУЗу,2026-08-12 05:13:04,2026-08-12,5,e146c95ab0bd,1,6950.0,0.9280575539568345,0.07194244604316546
260,4950.0,Алгоритмы,2026-08-12 05:32:11,2026-08-12,5,ff2c72f90687,2,9950.0,0.49748743718592964,0.5025125628140703
260,4950.0,Алгоритмы про,2026-08-12 05:32:11,2026-08-12,5,ff2c72f90687,2,8950.0,0.553072625698324,0.44692737430167595
234,4950.0,ML старт,2026-08-12 06:04:03,2026-08-12,6,0ca9bb13e77a,1,8950.0,0.553072625698324,0.44692737430167595
332,9900.0,ML старт,2026-08-12 06:44:05,2026-08-12,6,4567dc5bfbb8,1,8950.0,1.106145251396648,0.0
41,6500.0,ML старт,2026-08-12 10:22:39,2026-08-12,10,85a88a278e36,1,8950.0,0.7262569832402235,0.2737430167597765
536,8475.0,Аналитика старт,2026-08-12 12:22:52,2026-08-12,12,cdaa12043d2c,2,8950.0,0.946927374301676,0.05307262569832405
536,8475.0,Аналитика про,2026-08-12 12:22:52,2026-08-12,12,cdaa12043d2c,2,8950.0,0.946927374301676,0.05307262569832405
460,8745.0,Аналитика старт,2026-08-12 13:12:40,2026-08-12,13,7288e18eea52,1,8950.0,0.9770949720670391,0.022905027932960897
388,7000.0,ML старт,2026-08-12 13:28:18,2026-08-12,13,d3011688db91,1,8950.0,0.7821229050279329,0.2178770949720671
521,6450.0,К ВУЗу,2026-08-12 14:21:51,2026-08-12,14,e80b2a058269,1,6950.0,0.9280575539568345,0.07194244604316546
586,8745.0,Аналитика старт,2026-08-12 17:45:53,2026-08-12,17,745b33be2f31,1,8950.0,0.9770949720670391,0.022905027932960897
170,6000.0,ML старт,2026-08-12 17:51:00,2026-08-12,17,9b2828b9faf0,1,8950.0,0.6703910614525139,0.3296089385474861
348,6950.0,К ВУЗу,2026-08-12 19:17:21,2026-08-12,19,9f5904b4d377,1,6950.0,1.0,0.0
364,8475.0,Аналитика про,2026-08-13 00:01:02,2026-08-13,0,89347375803b,1,8950.0,0.946927374301676,0.05307262569832405
66,8745.0,Алгоритмы старт,2026-08-13 05:36:55,2026-08-13,5,a7311f8a0efe,1,8950.0,0.9770949720670391,0.022905027932960897
426,6000.0,ML старт,2026-08-13 09:26:22,2026-08-13,9,7d13643f11b4,1,8950.0,0.6703910614525139,0.3296089385474861
342,9950.0,Теория вероятностей,2026-08-13 09:48:34,2026-08-13,9,84dfe3ed6562,1,9950.0,1.0,0.0
275,8745.0,Алгоритмы старт,2026-08-13 09:51:23,2026-08-13,9,5b134997e39b,1,8950.0,0.9770949720670391,0.022905027932960897
132,8745.0,Аналитика про,2026-08-13 11:39:13,2026-08-13,11,ced361aa5936,1,8950.0,0.9770949720670391,0.022905027932960897
175,9950.0,Теория вероятностей,2026-08-13 16:14:01,2026-08-13,16,152ae7b03922,1,9950.0,1.0,0.0
153,5750.0,Алгоритмы,2026-08-13 18:30:59,2026-08-13,18,2616457bc5b5,1,9950.0,0.5778894472361809,0.42211055276381915
208,6450.0,К ВУЗу,2026-08-13 19:25:17,2026-08-13,19,beeb79a23fdc,1,6950.0,0.9280575539568345,0.07194244604316546
79,9950.0,Теория вероятностей,2026-08-14 04:09:52,2026-08-14,4,fa65618e6c07,1,9950.0,1.0,0.0
229,9950.0,Теория вероятностей,2026-08-14 04:19:44,2026-08-14,4,75431dbc34d7,1,9950.0,1.0,0.0
474,6950.0,К ВУЗу,2026-08-14 07:16:32,2026-08-14,7,b05ea0e6242e,1,6950.0,1.0,0.0
45,5750.0,Алгоритмы,2026-08-14 10:04:52,2026-08-14,10,490761863329,1,9950.0,0.5778894472361809,0.42211055276381915
442,6950.0,К ВУЗу,2026-08-14 11:21:45,2026-08-14,11,7306d87be761,1,6950.0,1.0,0.0
316,4495.0,АВ тестам,2026-08-14 12:59:02,2026-08-14,12,5c28e849b7be,1,8191.0,0.5487730435844219,0.4512269564155781
448,8475.0,ML про,2026-08-14 14:23:30,2026-08-14,14,87028ef7c4cd,2,8950.0,0.946927374301676,0.05307262569832405
448,8475.0,ML старт,2026-08-14 14:23:30,2026-08-14,14,87028ef7c4cd,2,8950.0,0.946927374301676,0.05307262569832405
391,8745.0,Алгоритмы старт,2026-08-14 18:55:11,2026-08-14,18,89df3dca465f,1,8950.0,0.9770949720670391,0.022905027932960897
420,6950.0,К ВУЗу,2026-08-14 20:17:00,2026-08-14,20,de3bc65b5b90,1,6950.0,1.0,0.0
276,2875.0,ML старт,2026-08-15 12:43:23,2026-08-15,12,79b9a697f06b,2,8950.0,0.32122905027932963,0.6787709497206704
276,2875.0,Алгоритмы старт,2026-08-15 12:43:23,2026-08-15,12,79b9a697f06b,2,8950.0,0.32122905027932963,0.6787709497206704
162,6950.0,К ВУЗу,2026-08-15 12:51:04,2026-08-15,12,57dfc6a3b0df,1,6950.0,1.0,0.0
130,9950.0,Алгоритмы,2026-08-15 14:59:16,2026-08-15,14,03500598f008,1,9950.0,1.0,0.0
482,8475.0,ML старт,2026-08-15 16:30:16,2026-08-15,16,ea7abeafe96e,2,8950.0,0.946927374301676,0.05307262569832405
482,8475.0,Алгоритмы,2026-08-15 16:30:16,2026-08-15,16,ea7abeafe96e,2,9950.0,0.8517587939698492,0.14824120603015079
484,8745.0,Аналитика старт,2026-08-15 19:17:47,2026-08-15,19,e4eec69d1c33,1,8950.0,0.9770949720670391,0.022905027932960897
564,8745.0,Аналитика старт,2026-08-16 04:38:14,2026-08-16,4,b8ac23207bd7,1,8950.0,0.9770949720670391,0.022905027932960897
479,8745.0,Аналитика старт,2026-08-16 09:40:02,2026-08-16,9,4d166d8307b7,1,8950.0,0.9770949720670391,0.022905027932960897
441,8745.0,Алгоритмы старт,2026-08-16 09:40:30,2026-08-16,9,c8abc4fc7d5b,1,8950.0,0.9770949720670391,0.022905027932960897
133,4950.0,Аналитика старт,2026-08-16 09:59:37,2026-08-16,9,47d0003de47c,2,8950.0,0.553072625698324,0.44692737430167595
133,4950.0,Аналитика про,2026-08-16 09:59:37,2026-08-16,9,47d0003de47c,2,8950.0,0.553072625698324,0.44692737430167595
143,6950.0,К ВУЗу,2026-08-16 13:21:36,2026-08-16,13,1e3ae4291372,1,6950.0,1.0,0.0
361,8745.0,ML старт,2026-08-17 10:53:42,2026-08-17,10,75c6ac2dbdb5,2,8950.0,0.9770949720670391,0.022905027932960897
361,8745.0,Алгоритмы старт,2026-08-17 10:53:42,2026-08-17,10,75c6ac2dbdb5,2,8950.0,0.9770949720670391,0.022905027932960897
522,6950.0,К ВУЗу,2026-08-17 16:24:17,2026-08-17,16,7162211cedae,1,6950.0,1.0,0.0
562,8745.0,ML старт,2026-08-17 22:34:23,2026-08-17,22,a564cff6a337,1,8950.0,0.9770949720670391,0.022905027932960897
346,8745.0,ML старт,2026-08-18 10:15:05,2026-08-18,10,48684f5ed291,1,8950.0,0.9770949720670391,0.022905027932960897
477,9450.0,Линейная алгебра,2026-08-18 15:06:11,2026-08-18,15,787d65da2a0f,1,9950.0,0.949748743718593,0.05025125628140703
603,8745.0,Аналитика старт,2026-08-18 16:34:39,2026-08-18,16,5548f550c627,1,8950.0,0.9770949720670391,0.022905027932960897
75,8475.0,Аналитика про,2026-08-18 18:53:33,2026-08-18,18,dea537f4fda3,2,8950.0,0.946927374301676,0.05307262569832405
75,8475.0,Аналитика старт,2026-08-18 18:53:33,2026-08-18,18,dea537f4fda3,2,8950.0,0.946927374301676,0.05307262569832405
70,8475.0,Аналитика старт,2026-08-18 19:10:04,2026-08-18,19,ed005d13d2ff,1,8950.0,0.946927374301676,0.05307262569832405
413,8745.0,Аналитика старт,2026-08-18 19:40:47,2026-08-18,19,2a6784620638,1,8950.0,0.9770949720670391,0.022905027932960897
468,9450.0,Линейная алгебра,2026-08-19 07:10:12,2026-08-19,7,add532957457,1,9950.0,0.949748743718593,0.05025125628140703
287,6950.0,Data Science,2026-08-19 07:46:07,2026-08-19,7,8d1d7f2e3494,1,6950.0,1.0,0.0
575,8245.0,Алгоритмы старт,2026-08-19 09:21:46,2026-08-19,9,b7cd7e530155,3,8950.0,0.9212290502793297,0.07877094972067034
575,8245.0,Аналитика про,2026-08-19 09:21:46,2026-08-19,9,b7cd7e530155,3,8950.0,0.9212290502793297,0.07877094972067034
575,8245.0,Аналитика старт,2026-08-19 09:21:46,2026-08-19,9,b7cd7e530155,3,8950.0,0.9212290502793297,0.07877094972067034
386,7000.0,Backend про,2026-08-19 13:53:46,2026-08-19,13,9abb85284f5f,1,8950.0,0.7821229050279329,0.2178770949720671
592,8245.0,Алгоритмы старт,2026-08-19 20:38:02,2026-08-19,20,bae9781463e7,1,8950.0,0.9212290502793297,0.07877094972067034
351,9450.0,Линейная алгебра,2026-08-20 11:12:25,2026-08-20,11,1efbf21bc7fe,1,9950.0,0.949748743718593,0.05025125628140703
392,8745.0,Аналитика старт,2026-08-20 13:14:17,2026-08-20,13,e55a66921b58,1,8950.0,0.9770949720670391,0.022905027932960897
501,8745.0,ML старт,2026-08-20 14:06:32,2026-08-20,14,d41a329d6b8c,1,8950.0,0.9770949720670391,0.022905027932960897
492,9950.0,Теория вероятностей,2026-08-20 14:21:52,2026-08-20,14,912179fc6728,1,9950.0,1.0,0.0
146,6950.0,К ВУЗу,2026-08-20 16:27:30,2026-08-20,16,8a37a8333a61,1,6950.0,1.0,0.0
101,8745.0,Алгоритмы старт,2026-08-20 17:34:00,2026-08-20,17,63097ad7745a,1,8950.0,0.9770949720670391,0.022905027932960897
199,9950.0,Мат анализ,2026-08-21 09:02:18,2026-08-21,9,605cf3214b1a,1,9950.0,1.0,0.0
578,8245.0,Аналитика про,2026-08-21 12:29:55,2026-08-21,12,128e52d6585a,1,8950.0,0.9212290502793297,0.07877094972067034
92,9950.0,Линейная алгебра,2026-08-21 15:14:39,2026-08-21,15,da666cf1d815,1,9950.0,1.0,0.0
69,6950.0,К ВУЗу,2026-08-22 04:22:43,2026-08-22,4,2cce0a848eed,1,6950.0,1.0,0.0
437,8950.0,AI агенты,2026-08-22 08:23:59,2026-08-22,8,b07c413c3d2a,1,8950.0,1.0,0.0
218,8475.0,Backend про,2026-08-22 09:03:23,2026-08-22,9,b528bb62f403,2,8950.0,0.946927374301676,0.05307262569832405
218,8475.0,Алгоритмы про,2026-08-22 09:03:23,2026-08-22,9,b528bb62f403,2,8950.0,0.946927374301676,0.05307262569832405
156,7475.0,Алгоритмы про,2026-08-22 10:54:14,2026-08-22,10,eb3ae0850809,2,8950.0,0.835195530726257,0.16480446927374304
156,7475.0,Алгоритмы старт,2026-08-22 10:54:14,2026-08-22,10,eb3ae0850809,2,8950.0,0.835195530726257,0.16480446927374304
211,7475.0,ML про,2026-08-22 11:08:24,2026-08-22,11,609c1a82b577,2,8950.0,0.835195530726257,0.16480446927374304
211,7475.0,AI агенты,2026-08-22 11:08:24,2026-08-22,11,609c1a82b577,2,8950.0,0.835195530726257,0.16480446927374304
370,5750.0,Backend про,2026-08-22 11:14:12,2026-08-22,11,3a7e99263062,1,8950.0,0.6424581005586593,0.35754189944134074
277,5750.0,Backend про,2026-08-22 11:24:53,2026-08-22,11,f70194e2cffa,1,8950.0,0.6424581005586593,0.35754189944134074
293,8950.0,Backend про,2026-08-22 11:35:35,2026-08-22,11,ea871e6a9799,1,8950.0,1.0,0.0
353,8950.0,Аналитика старт,2026-08-22 11:39:22,2026-08-22,11,08b6c8d618ad,1,8950.0,1.0,0.0
458,8450.0,Backend про,2026-08-22 11:58:37,2026-08-22,11,2642b5531eb3,1,8950.0,0.9441340782122905,0.05586592178770955
87,7475.0,Алгоритмы про,2026-08-22 13:23:20,2026-08-22,13,944be409f313,1,8950.0,0.835195530726257,0.16480446927374304
248,7475.0,ML про,2026-08-22 13:43:42,2026-08-22,13,8d38b4d2518e,1,8950.0,0.835195530726257,0.16480446927374304
496,8950.0,ML старт,2026-08-22 15:01:37,2026-08-22,15,6e5f6510bfc2,1,8950.0,1.0,0.0
372,7450.0,AI агенты,2026-08-22 15:11:44,2026-08-22,15,669d9f14f3db,1,8950.0,0.8324022346368715,0.16759776536312854
525,8950.0,Аналитика старт,2026-08-22 15:39:49,2026-08-22,15,581af6e407de,1,8950.0,1.0,0.0
600,7450.0,AI агенты,2026-08-22 15:48:13,2026-08-22,15,ac46e9d80efe,1,8950.0,0.8324022346368715,0.16759776536312854
485,8450.0,Аналитика про,2026-08-22 16:02:00,2026-08-22,16,1616d44c21ef,1,8950.0,0.9441340782122905,0.05586592178770955
5,5750.0,ML про,2026-08-22 16:19:00,2026-08-22,16,12f607a59982,1,8950.0,0.6424581005586593,0.35754189944134074
595,7475.0,AI агенты,2026-08-22 16:55:59,2026-08-22,16,82f9e08f0b91,2,8950.0,0.835195530726257,0.16480446927374304
595,7475.0,ML про,2026-08-22 16:55:59,2026-08-22,16,82f9e08f0b91,2,8950.0,0.835195530726257,0.16480446927374304
17,9950.0,Алгоритмы,2026-08-22 17:01:20,2026-08-22,17,fec6fae25652,1,9950.0,1.0,0.0
297,8450.0,Алгоритмы,2026-08-22 17:26:07,2026-08-22,17,c5acad76376c,1,9950.0,0.8492462311557789,0.1507537688442211
240,6450.0,Алгоритмы про,2026-08-22 18:00:15,2026-08-22,18,529c7af35010,1,8950.0,0.7206703910614525,0.2793296089385475
373,7475.0,Алгоритмы про,2026-08-22 18:58:36,2026-08-22,18,3905e7d4428a,2,8950.0,0.835195530726257,0.16480446927374304
373,7475.0,Алгоритмы старт,2026-08-22 18:58:36,2026-08-22,18,3905e7d4428a,2,8950.0,0.835195530726257,0.16480446927374304
220,9950.0,Линейная алгебра,2026-08-22 19:19:35,2026-08-22,19,807798cb551c,1,9950.0,1.0,0.0
200,7475.0,Аналитика про,2026-08-22 19:40:16,2026-08-22,19,2818923a23be,2,8950.0,0.835195530726257,0.16480446927374304
200,7475.0,Аналитика старт,2026-08-22 19:40:16,2026-08-22,19,2818923a23be,2,8950.0,0.835195530726257,0.16480446927374304
263,8950.0,ML про,2026-08-22 19:53:10,2026-08-22,19,5b31ae9add7c,1,8950.0,1.0,0.0
559,8450.0,Алгоритмы,2026-08-23 04:11:37,2026-08-23,4,8594e8f67cd6,1,9950.0,0.8492462311557789,0.1507537688442211
338,7475.0,Аналитика про,2026-08-23 06:47:37,2026-08-23,6,d9e027beba12,2,8950.0,0.835195530726257,0.16480446927374304
338,7475.0,Аналитика старт,2026-08-23 06:47:37,2026-08-23,6,d9e027beba12,2,8950.0,0.835195530726257,0.16480446927374304
209,8950.0,Backend про,2026-08-23 06:58:29,2026-08-23,6,5e0dbafbf831,1,8950.0,1.0,0.0
221,7475.0,Аналитика про,2026-08-23 07:41:37,2026-08-23,7,2a5125674c27,2,8950.0,0.835195530726257,0.16480446927374304
221,7475.0,Аналитика старт,2026-08-23 07:41:37,2026-08-23,7,2a5125674c27,2,8950.0,0.835195530726257,0.16480446927374304
118,8450.0,Backend про,2026-08-23 08:24:45,2026-08-23,8,ef47d76cd917,1,8950.0,0.9441340782122905,0.05586592178770955
514,8950.0,ML старт,2026-08-23 09:48:08,2026-08-23,9,fe19a59e3958,1,8950.0,1.0,0.0
312,7475.0,Аналитика про,2026-08-23 09:59:13,2026-08-23,9,4ecb2ddb41b5,1,8950.0,0.835195530726257,0.16480446927374304
30,8950.0,ML про,2026-08-23 10:06:51,2026-08-23,10,9d1de41a35c1,1,8950.0,1.0,0.0
581,8950.0,ML про,2026-08-23 11:19:47,2026-08-23,11,39d1f9532289,1,8950.0,1.0,0.0
341,8950.0,ML про,2026-08-23 11:59:04,2026-08-23,11,1f88507333ab,1,8950.0,1.0,0.0
237,8950.0,AI агенты,2026-08-23 13:29:45,2026-08-23,13,b88df8343138,1,8950.0,1.0,0.0
447,8450.0,Backend про,2026-08-23 13:46:56,2026-08-23,13,7a7cdc6344a8,1,8950.0,0.9441340782122905,0.05586592178770955
98,7475.0,Аналитика про,2026-08-23 14:14:48,2026-08-23,14,0416df540d0d,2,8950.0,0.835195530726257,0.16480446927374304
98,7475.0,Аналитика старт,2026-08-23 14:14:48,2026-08-23,14,0416df540d0d,2,8950.0,0.835195530726257,0.16480446927374304
580,8950.0,AI агенты,2026-08-23 14:38:29,2026-08-23,14,0f4a8e82f034,1,8950.0,1.0,0.0
71,8450.0,Алгоритмы,2026-08-23 14:57:08,2026-08-23,14,077a637f54ab,1,9950.0,0.8492462311557789,0.1507537688442211
436,8450.0,Алгоритмы про,2026-08-23 15:04:52,2026-08-23,15,1149cc7faf2f,1,8950.0,0.9441340782122905,0.05586592178770955
229,8450.0,AI агенты,2026-08-23 15:38:51,2026-08-23,15,837f2de6f09d,1,8950.0,0.9441340782122905,0.05586592178770955
307,8450.0,Аналитика про,2026-08-23 15:39:57,2026-08-23,15,96a77b9dc0b7,1,8950.0,0.9441340782122905,0.05586592178770955
235,8450.0,AI агенты,2026-08-23 16:04:24,2026-08-23,16,fe84d2e14fa3,1,8950.0,0.9441340782122905,0.05586592178770955
430,8000.0,К ВУЗу,2026-08-23 16:17:56,2026-08-23,16,563b218c4619,1,6950.0,1.1510791366906474,0.0
172,8950.0,AI агенты,2026-08-23 16:29:57,2026-08-23,16,a59c932ade0e,1,8950.0,1.0,0.0
315,7475.0,Backend про,2026-08-23 16:40:25,2026-08-23,16,244a68facfe1,2,8950.0,0.835195530726257,0.16480446927374304
315,7475.0,AI агенты,2026-08-23 16:40:25,2026-08-23,16,244a68facfe1,2,8950.0,0.835195530726257,0.16480446927374304
149,8950.0,ML про,2026-08-23 16:50:14,2026-08-23,16,8f9af576113d,1,8950.0,1.0,0.0
290,7475.0,Аналитика старт,2026-08-23 16:53:02,2026-08-23,16,d138c97a89ef,1,8950.0,0.835195530726257,0.16480446927374304
557,8950.0,ML про,2026-08-23 16:56:11,2026-08-23,16,1fcebeea1236,1,8950.0,1.0,0.0
513,6975.0,AI агенты,2026-08-23 17:34:10,2026-08-23,17,fd77f2b66a8c,2,8950.0,0.7793296089385475,0.22067039106145248
513,6975.0,Алгоритмы про,2026-08-23 17:34:10,2026-08-23,17,fd77f2b66a8c,2,8950.0,0.7793296089385475,0.22067039106145248
424,7475.0,AI агенты,2026-08-23 17:45:31,2026-08-23,17,6ab400c1ea24,2,8950.0,0.835195530726257,0.16480446927374304
424,7475.0,Аналитика про,2026-08-23 17:45:31,2026-08-23,17,6ab400c1ea24,2,8950.0,0.835195530726257,0.16480446927374304
216,7475.0,AI агенты,2026-08-23 18:13:18,2026-08-23,18,c2a6a4b93f24,1,8950.0,0.835195530726257,0.16480446927374304
367,8245.0,Аналитика старт,2026-08-23 18:18:15,2026-08-23,18,589b38248688,1,8950.0,0.9212290502793297,0.07877094972067034
542,8950.0,Backend старт,2026-08-23 18:26:56,2026-08-23,18,f188bc9c8388,1,8950.0,1.0,0.0
107,6975.0,Аналитика про,2026-08-23 18:28:17,2026-08-23,18,0518e64da95a,2,8950.0,0.7793296089385475,0.22067039106145248
107,6975.0,AI агенты,2026-08-23 18:28:17,2026-08-23,18,0518e64da95a,2,8950.0,0.7793296089385475,0.22067039106145248
298,6975.0,Аналитика про,2026-08-23 18:48:14,2026-08-23,18,b3943c15caf1,1,8950.0,0.7793296089385475,0.22067039106145248
95,7475.0,AI агенты,2026-08-23 19:08:11,2026-08-23,19,bc4861797ffc,2,8950.0,0.835195530726257,0.16480446927374304
95,7475.0,Аналитика про,2026-08-23 19:08:11,2026-08-23,19,bc4861797ffc,2,8950.0,0.835195530726257,0.16480446927374304
203,7475.0,AI агенты,2026-08-23 20:42:20,2026-08-23,20,f2bc69395a3c,2,8950.0,0.835195530726257,0.16480446927374304
203,7475.0,Аналитика про,2026-08-23 20:42:20,2026-08-23,20,f2bc69395a3c,2,8950.0,0.835195530726257,0.16480446927374304
539,8950.0,AI агенты,2026-08-23 20:55:41,2026-08-23,20,769a3118d3e2,1,8950.0,1.0,0.0
257,8450.0,Backend про,2026-08-23 20:56:06,2026-08-23,20,e841f0b2f196,1,8950.0,0.9441340782122905,0.05586592178770955
360,8950.0,AI агенты,2026-08-23 20:57:22,2026-08-23,20,9f26b164ccf6,1,8950.0,1.0,0.0
213,8950.0,Аналитика про,2026-08-23 20:58:38,2026-08-23,20,3dc0a4e12757,1,8950.0,1.0,0.0
104,7475.0,AI агенты,2026-08-23 21:00:30,2026-08-23,21,d96ab23a6323,2,8950.0,0.835195530726257,0.16480446927374304
104,7475.0,ML про,2026-08-23 21:00:30,2026-08-23,21,d96ab23a6323,2,8950.0,0.835195530726257,0.16480446927374304
91,8950.0,ML старт,2026-08-24 00:44:40,2026-08-24,0,5a654c848b9b,1,8950.0,1.0,0.0
357,9950.0,Теория вероятностей,2026-08-24 02:46:33,2026-08-24,2,fb942ac8ee2b,1,9950.0,1.0,0.0
440,7475.0,ML про,2026-08-24 03:20:05,2026-08-24,3,02ddaf96fba0,1,8950.0,0.835195530726257,0.16480446927374304
215,6975.0,Алгоритмы про,2026-08-24 03:22:36,2026-08-24,3,3b56a0738c71,1,8950.0,0.7793296089385475,0.22067039106145248
549,8222.5,AI агенты,2026-08-24 05:25:17,2026-08-24,5,ce4f5a1eaaa1,2,8950.0,0.9187150837988827,0.08128491620111733
549,8222.5,Backend про,2026-08-24 05:25:17,2026-08-24,5,ce4f5a1eaaa1,2,8950.0,0.9187150837988827,0.08128491620111733
425,8503.0,AI агенты,2026-08-24 07:03:39,2026-08-24,7,39804d3c32b8,1,8950.0,0.9500558659217877,0.0499441340782123
489,8850.0,ML старт,2026-08-24 08:47:25,2026-08-24,8,b163d49bf81b,1,8950.0,0.9888268156424581,0.011173184357541888
243,8950.0,AI агенты,2026-08-24 10:40:35,2026-08-24,10,8587e385bee9,1,8950.0,1.0,0.0
268,8950.0,AI агенты,2026-08-24 12:52:49,2026-08-24,12,87db1540a815,1,8950.0,1.0,0.0
529,7475.0,Алгоритмы про,2026-08-24 13:11:03,2026-08-24,13,6a4aab917001,2,8950.0,0.835195530726257,0.16480446927374304
529,7475.0,Алгоритмы старт,2026-08-24 13:11:03,2026-08-24,13,6a4aab917001,2,8950.0,0.835195530726257,0.16480446927374304
368,8950.0,Аналитика про,2026-08-24 14:21:10,2026-08-24,14,408eb03891ba,1,8950.0,1.0,0.0
141,7475.0,Алгоритмы старт,2026-08-24 14:48:12,2026-08-24,14,8116be4ef2ba,1,8950.0,0.835195530726257,0.16480446927374304
192,7475.0,ML про,2026-08-24 15:05:04,2026-08-24,15,ddb8842ae45b,2,8950.0,0.835195530726257,0.16480446927374304
192,7475.0,AI агенты,2026-08-24 15:05:04,2026-08-24,15,ddb8842ae45b,2,8950.0,0.835195530726257,0.16480446927374304
475,9950.0,Линейная алгебра,2026-08-24 15:16:31,2026-08-24,15,a88288ff304d,1,9950.0,1.0,0.0
85,8950.0,Аналитика про,2026-08-24 15:57:32,2026-08-24,15,8f455aa5907b,1,8950.0,1.0,0.0
194,8950.0,Алгоритмы старт,2026-08-24 16:25:21,2026-08-24,16,79bcd052d82e,1,8950.0,1.0,0.0
111,8950.0,Аналитика про,2026-08-24 16:49:26,2026-08-24,16,d301b24b0fb7,1,8950.0,1.0,0.0
299,8950.0,Аналитика про,2026-08-24 16:58:19,2026-08-24,16,74e6fefa0dfc,1,8950.0,1.0,0.0
201,6950.0,Data Science,2026-08-24 17:28:20,2026-08-24,17,07aacec0f777,1,6950.0,1.0,0.0
263,6000.0,AI агенты,2026-08-25 03:19:38,2026-08-25,3,d43f1940603d,1,8950.0,0.6703910614525139,0.3296089385474861
583,8950.0,AI агенты,2026-08-25 04:27:38,2026-08-25,4,cb3f3ba6ce86,1,8950.0,1.0,0.0
168,7475.0,AI агенты,2026-08-25 06:26:04,2026-08-25,6,b4b1b83d4986,2,8950.0,0.835195530726257,0.16480446927374304
168,7475.0,ML про,2026-08-25 06:26:04,2026-08-25,6,b4b1b83d4986,2,8950.0,0.835195530726257,0.16480446927374304
