order_id,student_id,ts,date,hour,n_items,revenue,courses,median_discount,is_repeat
128e52d6585a,578,2026-08-21 12:29:55,2026-08-21,12,1,8245.0,Аналитика про,0.07877094972067034,False
da666cf1d815,92,2026-08-21 15:14:39,2026-08-21,15,1,9950.0,Линейная алгебра,0.0,False
2cce0a848eed,69,2026-08-22 04:22:43,2026-08-22,4,1,6950.0,К ВУЗу,0.0,False
b07c413c3d2a,437,2026-08-22 08:23:59,2026-08-22,8,1,8950.0,AI агенты,0.0,True
b528bb62f403,218,2026-08-22 09:03:23,2026-08-22,9,2,16950.0,Backend про + Алгоритмы про,0.05307262569832405,False
eb3ae0850809,156,2026-08-22 10:54:14,2026-08-22,10,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
609c1a82b577,211,2026-08-22 11:08:24,2026-08-22,11,2,14950.0,AI агенты + ML про,0.16480446927374304,False
3a7e99263062,370,2026-08-22 11:14:12,2026-08-22,11,1,5750.0,Backend про,0.35754189944134074,True
f70194e2cffa,277,2026-08-22 11:24:53,2026-08-22,11,1,5750.0,Backend про,0.35754189944134074,False
ea871e6a9799,293,2026-08-22 11:35:35,2026-08-22,11,1,8950.0,Backend про,0.0,False
08b6c8d618ad,353,2026-08-22 11:39:22,2026-08-22,11,1,8950.0,Аналитика старт,0.0,False
2642b5531eb3,458,2026-08-22 11:58:37,2026-08-22,11,1,8450.0,Backend про,0.05586592178770955,False
944be409f313,87,2026-08-22 13:23:20,2026-08-22,13,1,7475.0,Алгоритмы про,0.16480446927374304,False
8d38b4d2518e,248,2026-08-22 13:43:42,2026-08-22,13,1,7475.0,ML про,0.16480446927374304,False
6e5f6510bfc2,496,2026-08-22 15:01:37,2026-08-22,15,1,8950.0,ML старт,0.0,False
669d9f14f3db,372,2026-08-22 15:11:44,2026-08-22,15,1,7450.0,AI агенты,0.16759776536312854,False
581af6e407de,525,2026-08-22 15:39:49,2026-08-22,15,1,8950.0,Аналитика старт,0.0,False
ac46e9d80efe,600,2026-08-22 15:48:13,2026-08-22,15,1,7450.0,AI агенты,0.16759776536312854,False
1616d44c21ef,485,2026-08-22 16:02:00,2026-08-22,16,1,8450.0,Аналитика про,0.05586592178770955,False
12f607a59982,5,2026-08-22 16:19:00,2026-08-22,16,1,5750.0,ML про,0.35754189944134074,False
82f9e08f0b91,595,2026-08-22 16:55:59,2026-08-22,16,2,14950.0,AI агенты + ML про,0.16480446927374304,False
fec6fae25652,17,2026-08-22 17:01:20,2026-08-22,17,1,9950.0,Алгоритмы,0.0,False
c5acad76376c,297,2026-08-22 17:26:07,2026-08-22,17,1,8450.0,Алгоритмы,0.1507537688442211,False
529c7af35010,240,2026-08-22 18:00:15,2026-08-22,18,1,6450.0,Алгоритмы про,0.2793296089385475,False
3905e7d4428a,373,2026-08-22 18:58:36,2026-08-22,18,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
807798cb551c,220,2026-08-22 19:19:35,2026-08-22,19,1,9950.0,Линейная алгебра,0.0,False
2818923a23be,200,2026-08-22 19:40:16,2026-08-22,19,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
5b31ae9add7c,263,2026-08-22 19:53:10,2026-08-22,19,1,8950.0,ML про,0.0,False
8594e8f67cd6,559,2026-08-23 04:11:37,2026-08-23,4,1,8450.0,Алгоритмы,0.1507537688442211,False
d9e027beba12,338,2026-08-23 06:47:37,2026-08-23,6,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
5e0dbafbf831,209,2026-08-23 06:58:29,2026-08-23,6,1,8950.0,Backend про,0.0,False
2a5125674c27,221,2026-08-23 07:41:37,2026-08-23,7,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
ef47d76cd917,118,2026-08-23 08:24:45,2026-08-23,8,1,8450.0,Backend про,0.05586592178770955,False
fe19a59e3958,514,2026-08-23 09:48:08,2026-08-23,9,1,8950.0,ML старт,0.0,False
4ecb2ddb41b5,312,2026-08-23 09:59:13,2026-08-23,9,1,7475.0,Аналитика про,0.16480446927374304,False
9d1de41a35c1,30,2026-08-23 10:06:51,2026-08-23,10,1,8950.0,ML про,0.0,False
39d1f9532289,581,2026-08-23 11:19:47,2026-08-23,11,1,8950.0,ML про,0.0,False
1f88507333ab,341,2026-08-23 11:59:04,2026-08-23,11,1,8950.0,ML про,0.0,False
b88df8343138,237,2026-08-23 13:29:45,2026-08-23,13,1,8950.0,AI агенты,0.0,False
7a7cdc6344a8,447,2026-08-23 13:46:56,2026-08-23,13,1,8450.0,Backend про,0.05586592178770955,False
0416df540d0d,98,2026-08-23 14:14:48,2026-08-23,14,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
0f4a8e82f034,580,2026-08-23 14:38:29,2026-08-23,14,1,8950.0,AI агенты,0.0,False
077a637f54ab,71,2026-08-23 14:57:08,2026-08-23,14,1,8450.0,Алгоритмы,0.1507537688442211,False
1149cc7faf2f,436,2026-08-23 15:04:52,2026-08-23,15,1,8450.0,Алгоритмы про,0.05586592178770955,False
837f2de6f09d,229,2026-08-23 15:38:51,2026-08-23,15,1,8450.0,AI агенты,0.05586592178770955,True
96a77b9dc0b7,307,2026-08-23 15:39:57,2026-08-23,15,1,8450.0,Аналитика про,0.05586592178770955,False
fe84d2e14fa3,235,2026-08-23 16:04:24,2026-08-23,16,1,8450.0,AI агенты,0.05586592178770955,False
563b218c4619,430,2026-08-23 16:17:56,2026-08-23,16,1,8000.0,К ВУЗу,0.0,True
a59c932ade0e,172,2026-08-23 16:29:57,2026-08-23,16,1,8950.0,AI агенты,0.0,False
244a68facfe1,315,2026-08-23 16:40:25,2026-08-23,16,2,14950.0,AI агенты + Backend про,0.16480446927374304,False
8f9af576113d,149,2026-08-23 16:50:14,2026-08-23,16,1,8950.0,ML про,0.0,False
d138c97a89ef,290,2026-08-23 16:53:02,2026-08-23,16,1,7475.0,Аналитика старт,0.16480446927374304,False
1fcebeea1236,557,2026-08-23 16:56:11,2026-08-23,16,1,8950.0,ML про,0.0,False
fd77f2b66a8c,513,2026-08-23 17:34:10,2026-08-23,17,2,13950.0,AI агенты + Алгоритмы про,0.22067039106145248,False
6ab400c1ea24,424,2026-08-23 17:45:31,2026-08-23,17,2,14950.0,AI агенты + Аналитика про,0.16480446927374304,False
c2a6a4b93f24,216,2026-08-23 18:13:18,2026-08-23,18,1,7475.0,AI агенты,0.16480446927374304,False
589b38248688,367,2026-08-23 18:18:15,2026-08-23,18,1,8245.0,Аналитика старт,0.07877094972067034,False
f188bc9c8388,542,2026-08-23 18:26:56,2026-08-23,18,1,8950.0,Backend старт,0.0,False
0518e64da95a,107,2026-08-23 18:28:17,2026-08-23,18,2,13950.0,AI агенты + Аналитика про,0.22067039106145248,False
b3943c15caf1,298,2026-08-23 18:48:14,2026-08-23,18,1,6975.0,Аналитика про,0.22067039106145248,False
bc4861797ffc,95,2026-08-23 19:08:11,2026-08-23,19,2,14950.0,AI агенты + Аналитика про,0.16480446927374304,False
f2bc69395a3c,203,2026-08-23 20:42:20,2026-08-23,20,2,14950.0,AI агенты + Аналитика про,0.16480446927374304,False
769a3118d3e2,539,2026-08-23 20:55:41,2026-08-23,20,1,8950.0,AI агенты,0.0,False
e841f0b2f196,257,2026-08-23 20:56:06,2026-08-23,20,1,8450.0,Backend про,0.05586592178770955,False
9f26b164ccf6,360,2026-08-23 20:57:22,2026-08-23,20,1,8950.0,AI агенты,0.0,False
3dc0a4e12757,213,2026-08-23 20:58:38,2026-08-23,20,1,8950.0,Аналитика про,0.0,False
d96ab23a6323,104,2026-08-23 21:00:30,2026-08-23,21,2,14950.0,AI агенты + ML про,0.16480446927374304,False
5a654c848b9b,91,2026-08-24 00:44:40,2026-08-24,0,1,8950.0,ML старт,0.0,False
fb942ac8ee2b,357,2026-08-24 02:46:33,2026-08-24,2,1,9950.0,Теория вероятностей,0.0,False
02ddaf96fba0,440,2026-08-24 03:20:05,2026-08-24,3,1,7475.0,ML про,0.16480446927374304,False
3b56a0738c71,215,2026-08-24 03:22:36,2026-08-24,3,1,6975.0,Алгоритмы про,0.22067039106145248,False
ce4f5a1eaaa1,549,2026-08-24 05:25:17,2026-08-24,5,2,16445.0,AI агенты + Backend про,0.08128491620111733,False
39804d3c32b8,425,2026-08-24 07:03:39,2026-08-24,7,1,8503.0,AI агенты,0.0499441340782123,False
b163d49bf81b,489,2026-08-24 08:47:25,2026-08-24,8,1,8850.0,ML старт,0.011173184357541888,False
8587e385bee9,243,2026-08-24 10:40:35,2026-08-24,10,1,8950.0,AI агенты,0.0,False
87db1540a815,268,2026-08-24 12:52:49,2026-08-24,12,1,8950.0,AI агенты,0.0,False
6a4aab917001,529,2026-08-24 13:11:03,2026-08-24,13,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
408eb03891ba,368,2026-08-24 14:21:10,2026-08-24,14,1,8950.0,Аналитика про,0.0,False
8116be4ef2ba,141,2026-08-24 14:48:12,2026-08-24,14,1,7475.0,Алгоритмы старт,0.16480446927374304,False
ddb8842ae45b,192,2026-08-24 15:05:04,2026-08-24,15,2,14950.0,AI агенты + ML про,0.16480446927374304,False
a88288ff304d,475,2026-08-24 15:16:31,2026-08-24,15,1,9950.0,Линейная алгебра,0.0,False
8f455aa5907b,85,2026-08-24 15:57:32,2026-08-24,15,1,8950.0,Аналитика про,0.0,False
79bcd052d82e,194,2026-08-24 16:25:21,2026-08-24,16,1,8950.0,Алгоритмы старт,0.0,False
d301b24b0fb7,111,2026-08-24 16:49:26,2026-08-24,16,1,8950.0,Аналитика про,0.0,False
74e6fefa0dfc,299,2026-08-24 16:58:19,2026-08-24,16,1,8950.0,Аналитика про,0.0,False
07aacec0f777,201,2026-08-24 17:28:20,2026-08-24,17,1,6950.0,Data Science,0.0,False
d43f1940603d,263,2026-08-25 03:19:38,2026-08-25,3,1,6000.0,AI агенты,0.3296089385474861,True
cb3f3ba6ce86,583,2026-08-25 04:27:38,2026-08-25,4,1,8950.0,AI агенты,0.0,False
b4b1b83d4986,168,2026-08-25 06:26:04,2026-08-25,6,2,14950.0,AI агенты + ML про,0.16480446927374304,False
6bffb33d9870,165,2026-08-25 07:21:38,2026-08-25,7,1,8450.0,Аналитика про,0.05586592178770955,False
386a8a06b0a4,455,2026-08-25 07:53:50,2026-08-25,7,1,8950.0,Backend старт,0.0,False
1ff7f9433be7,148,2026-08-25 09:49:25,2026-08-25,9,1,7475.0,AI агенты,0.16480446927374304,False
9f3e6fb2d8ae,116,2026-08-25 10:01:02,2026-08-25,10,2,14950.0,АВ тестам + Аналитика про,0.12610874177885661,False
80e8328b33c1,121,2026-08-25 11:38:56,2026-08-25,11,1,8950.0,AI агенты,0.0,False
5f697b600306,138,2026-08-25 12:39:08,2026-08-25,12,1,5750.0,ML про,0.35754189944134074,True
13399b062dff,463,2026-08-25 13:16:31,2026-08-25,13,1,8950.0,ML про,0.0,False
58332863fb09,560,2026-08-25 14:09:51,2026-08-25,14,1,8950.0,AI агенты,0.0,False
d5732575f543,140,2026-08-25 16:01:50,2026-08-25,16,1,8450.0,Аналитика старт,0.05586592178770955,False
ce536ea84dbc,202,2026-08-25 19:24:14,2026-08-25,19,2,14950.0,AI агенты + Backend про,0.16480446927374304,False
f9baaa96465d,452,2026-08-25 21:09:34,2026-08-25,21,1,8450.0,AI агенты,0.05586592178770955,False
ebbcfa6bf19b,269,2026-08-25 22:26:03,2026-08-25,22,1,7475.0,Backend про,0.16480446927374304,False
77f070483b52,163,2026-08-26 01:23:32,2026-08-26,1,1,8450.0,AI агенты,0.05586592178770955,False
b59220a2c833,418,2026-08-26 04:03:43,2026-08-26,4,2,14950.0,Backend про + Backend старт,0.16480446927374304,False
520431ba00a7,552,2026-08-26 04:37:12,2026-08-26,4,1,7475.0,Аналитика про,0.16480446927374304,False
c019fd860b9b,605,2026-08-26 07:26:53,2026-08-26,7,1,8950.0,Алгоритмы про,0.0,False
3690b488a128,178,2026-08-26 09:15:13,2026-08-26,9,1,8950.0,AI агенты,0.0,False
c46af45e1125,599,2026-08-26 12:25:10,2026-08-26,12,1,8950.0,Аналитика старт,0.0,False
90c3a3987443,466,2026-08-26 13:56:39,2026-08-26,13,1,8950.0,ML про,0.0,False
ae082f4a375d,255,2026-08-26 14:52:53,2026-08-26,14,1,8950.0,ML старт,0.0,False
d284df4f5e3b,587,2026-08-26 21:47:21,2026-08-26,21,1,8450.0,AI агенты,0.05586592178770955,False
8ec3e9569384,136,2026-08-27 08:57:04,2026-08-27,8,2,14950.0,AI агенты + Backend про,0.16480446927374304,False
3110cfe8573c,506,2026-08-27 12:29:06,2026-08-27,12,1,8950.0,AI агенты,0.0,False
c606bea6381c,526,2026-08-27 13:32:56,2026-08-27,13,1,8950.0,AI агенты,0.0,False
ebbc6d2a5bc9,185,2026-08-27 14:36:47,2026-08-27,14,2,13950.0,AI агенты + ML про,0.22067039106145248,False
66deeb32c371,568,2026-08-27 15:10:07,2026-08-27,15,2,14950.0,ML старт + Аналитика про,0.16480446927374304,False
b00f81225ca8,191,2026-08-27 15:11:14,2026-08-27,15,4,29850.0,AI агенты + Алгоритмы + Мат анализ + Теория вероятностей,0.25,False
84abd7d7504c,39,2026-08-27 17:02:28,2026-08-27,17,1,9950.0,Мат анализ,0.0,False
2b9a664542d5,61,2026-08-27 19:44:33,2026-08-27,19,2,13950.0,ML про + ML старт,0.22067039106145248,False
e7c83c17b7fe,11,2026-08-27 20:09:27,2026-08-27,20,1,6975.0,ML старт,0.22067039106145248,False
9df4904b3c3b,122,2026-08-27 20:55:44,2026-08-27,20,2,14950.0,ML про + ML старт,0.16480446927374304,False
59c756a6082c,177,2026-08-28 10:47:56,2026-08-28,10,1,8950.0,Аналитика старт,0.0,False
4069c787a001,219,2026-08-28 13:23:53,2026-08-28,13,1,9950.0,Мат анализ,0.0,False
85fef313b596,322,2026-08-28 14:03:47,2026-08-28,14,2,14950.0,ML про + Алгоритмы старт,0.16480446927374304,False
43bc88230a0f,289,2026-08-28 16:24:51,2026-08-28,16,1,8950.0,AI агенты,0.0,False
a7cfe5f8d8c0,29,2026-08-28 18:20:56,2026-08-28,18,1,8450.0,Backend старт,0.05586592178770955,False
08b3af4cdb74,314,2026-08-28 18:44:36,2026-08-28,18,1,8950.0,Аналитика старт,0.0,False
bdb935cd7ae5,236,2026-08-29 05:27:29,2026-08-29,5,1,7475.0,ML про,0.16480446927374304,False
a745d138d042,340,2026-08-29 09:29:52,2026-08-29,9,2,11950.0,АВ тестам + Аналитика старт,0.30147153607072485,False
de8e76e07183,393,2026-08-29 09:45:18,2026-08-29,9,1,9450.0,Мат анализ,0.05025125628140703,False
3b8e1d3d69d3,144,2026-08-29 11:51:08,2026-08-29,11,2,8950.0,Аналитика про + Аналитика старт,0.5,False
86d1547179a4,242,2026-08-29 13:44:52,2026-08-29,13,1,8950.0,ML про,0.0,False
04f698cfee73,27,2026-08-29 14:47:39,2026-08-29,14,1,8950.0,ML про,0.0,False
db4b265593d5,99,2026-08-29 19:35:36,2026-08-29,19,1,8450.0,AI агенты,0.05586592178770955,False
0e0bfebd2866,483,2026-08-29 19:38:52,2026-08-29,19,1,8450.0,AI агенты,0.05586592178770955,False
ece2949b55f8,432,2026-08-29 19:39:58,2026-08-29,19,1,8950.0,Backend про,0.0,False
fdaad9a169f2,585,2026-08-29 19:40:39,2026-08-29,19,2,13950.0,AI агенты + ML про,0.22067039106145248,False
2b61855a5354,285,2026-08-30 08:22:49,2026-08-30,8,2,13950.0,AI агенты + ML про,0.22067039106145248,False
3e5ec862deff,535,2026-08-30 08:24:30,2026-08-30,8,2,14950.0,Backend старт + Алгоритмы старт,0.16480446927374304,False
7184d722dfe3,573,2026-08-30 09:39:42,2026-08-30,9,1,8950.0,AI агенты,0.0,False
e182123afaa8,531,2026-08-30 10:04:17,2026-08-30,10,1,8950.0,Backend старт,0.0,False
1f78cccbada6,432,2026-08-30 10:31:12,2026-08-30,10,1,8545.0,AI агенты,0.04525139664804467,True
2cd26c2fb151,411,2026-08-30 11:21:33,2026-08-30,11,1,8545.0,AI агенты,0.04525139664804467,False
11680ec64cbc,284,2026-08-30 11:56:49,2026-08-30,11,1,6975.0,ML про,0.22067039106145248,False
874e99fe8431,534,2026-08-30 12:55:04,2026-08-30,12,1,8450.0,AI агенты,0.05586592178770955,False
da7a16823aa1,145,2026-08-30 13:06:05,2026-08-30,13,1,8950.0,Аналитика про,0.0,False
176b0a007fee,81,2026-08-30 13:44:26,2026-08-30,13,1,8450.0,AI агенты,0.05586592178770955,False
af43d8140545,76,2026-08-30 14:48:44,2026-08-30,14,2,13950.0,Алгоритмы про + Аналитика про,0.22067039106145248,False
39f9e05d3971,565,2026-08-30 15:30:24,2026-08-30,15,2,13950.0,Алгоритмы про + Алгоритмы старт,0.22067039106145248,False
fa301ce537b6,437,2026-08-30 16:16:42,2026-08-30,16,1,1000.0,AI агенты,0.888268156424581,True
2de8fae7e4d8,253,2026-08-30 17:04:49,2026-08-30,17,1,8950.0,AI агенты,0.0,False
80ef54a940f6,241,2026-08-30 17:07:59,2026-08-30,17,1,8950.0,Backend старт,0.0,False
e4c140ead9a0,25,2026-08-30 18:34:15,2026-08-30,18,1,8450.0,ML про,0.05586592178770955,False
0bd470ab988a,566,2026-08-30 18:45:42,2026-08-30,18,1,8450.0,ML про,0.05586592178770955,False
fa9e4827aac4,274,2026-08-30 23:37:30,2026-08-30,23,1,6975.0,Аналитика про,0.22067039106145248,False
1e29fc4a0fd0,14,2026-08-30 23:52:21,2026-08-30,23,1,8950.0,AI агенты,0.0,False
83683099a31d,90,2026-08-31 01:05:18,2026-08-31,1,1,6975.0,Алгоритмы старт,0.22067039106145248,False
083447f65b83,538,2026-08-31 06:14:52,2026-08-31,6,2,14950.0,Backend старт + Алгоритмы старт,0.16480446927374304,False
cb84b9d4d53d,157,2026-08-31 06:39:53,2026-08-31,6,2,14950.0,AI агенты + ML про,0.16480446927374304,False
5c649ef1ed04,134,2026-08-31 08:06:47,2026-08-31,8,1,6975.0,Алгоритмы про,0.22067039106145248,False
70efdca5b92b,267,2026-08-31 08:26:17,2026-08-31,8,1,8950.0,Аналитика про,0.0,False
a18a25c494e9,387,2026-08-31 09:09:41,2026-08-31,9,1,8545.0,AI агенты,0.04525139664804467,False
dba831d97268,403,2026-08-31 10:18:44,2026-08-31,10,1,8950.0,Backend про,0.0,False
661a1588f84e,497,2026-08-31 12:11:14,2026-08-31,12,1,8950.0,Backend про,0.0,False
8865d5892d20,26,2026-08-31 14:03:44,2026-08-31,14,2,17950.0,Backend про + Дискретка,0.0,True
14a745f1e673,503,2026-08-31 14:40:32,2026-08-31,14,2,14943.0,Аналитика про + Аналитика старт,0.16519553072625703,False
67aafe81d47d,4,2026-08-31 15:42:34,2026-08-31,15,1,8950.0,AI агенты,0.0,False
4975a4218b28,599,2026-08-31 16:05:26,2026-08-31,16,1,8950.0,Аналитика про,0.0,True
baec1aec4214,305,2026-08-31 17:03:19,2026-08-31,17,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
2f7932a6a56a,239,2026-08-31 17:06:09,2026-08-31,17,1,8450.0,Аналитика про,0.05586592178770955,False
17c8258aadc2,77,2026-08-31 17:54:30,2026-08-31,17,1,8450.0,Аналитика про,0.05586592178770955,False
3032d270b81b,171,2026-08-31 18:20:33,2026-08-31,18,1,8950.0,Аналитика про,0.0,False
b78136c12c8d,272,2026-08-31 18:34:40,2026-08-31,18,1,8950.0,Аналитика про,0.0,False
b833d2db3c67,324,2026-08-31 19:22:31,2026-08-31,19,1,8450.0,AI агенты,0.05586592178770955,False
364ffad0c024,301,2026-08-31 20:57:15,2026-08-31,20,2,17950.0,ML старт + Аналитика старт,0.0,False
b96b3d78f1fd,390,2026-09-01 02:23:30,2026-09-01,2,1,8975.0,Аналитика старт,0.0,False
ffe3ba056663,189,2026-09-01 07:49:46,2026-09-01,7,1,8945.0,Аналитика старт,0.0005586592178771221,False
cc7de95a48fe,495,2026-09-01 10:30:21,2026-09-01,10,2,14950.0,ML про + ML старт,0.16480446927374304,False
f6b2958f761b,296,2026-09-01 10:46:43,2026-09-01,10,1,8950.0,Аналитика старт,0.0,False
801f420d2525,195,2026-09-01 10:54:53,2026-09-01,10,1,8450.0,AI агенты,0.05586592178770955,False
c70ebf375967,524,2026-09-01 11:54:01,2026-09-01,11,1,8945.0,Аналитика про,0.0005586592178771221,False
0a58db94e9d3,423,2026-09-01 12:44:58,2026-09-01,12,1,7475.0,ML про,0.16480446927374304,False
3a8b3769c779,115,2026-09-01 13:09:50,2026-09-01,13,1,8945.0,Аналитика про,0.0005586592178771221,False
afd112f15df2,247,2026-09-01 14:59:35,2026-09-01,14,2,14950.0,ML про + ML старт,0.16480446927374304,False
c52567afce41,144,2026-09-01 15:30:39,2026-09-01,15,1,8950.0,Аналитика про,0.0,True
77ae5605efd2,547,2026-09-01 15:53:22,2026-09-01,15,2,14950.0,Backend про + Алгоритмы про,0.16480446927374304,False
13e8f7a4e6cc,226,2026-09-01 17:03:44,2026-09-01,17,1,7475.0,ML старт,0.16480446927374304,False
fc01efe4b8d5,34,2026-09-01 17:23:37,2026-09-01,17,1,8945.0,Аналитика про,0.0005586592178771221,False
ccb494da762c,231,2026-09-01 18:08:01,2026-09-01,18,5,41225.0,Алгоритмы + Дискретка + Линейная алгебра + Мат анализ + Теория вероятностей,0.17135678391959797,False
68c8778791f1,181,2026-09-01 18:44:37,2026-09-01,18,1,8950.0,Аналитика про,0.0,False
272da397445a,343,2026-09-01 19:07:54,2026-09-01,19,1,8950.0,ML старт,0.0,False
fa0f1c58e184,114,2026-09-01 19:16:56,2026-09-01,19,2,13950.0,AI агенты + ML про,0.22067039106145248,False
0f62c96049be,88,2026-09-01 19:27:16,2026-09-01,19,1,8950.0,AI агенты,0.0,False
d3b65566363b,139,2026-09-01 20:30:07,2026-09-01,20,2,13950.0,AI агенты + ML старт,0.22067039106145248,False
1fa4d54b47f4,37,2026-09-02 04:13:14,2026-09-02,4,1,5750.0,Backend про,0.35754189944134074,False
af1aab29a224,558,2026-09-02 08:49:58,2026-09-02,8,1,8245.0,Линейная алгебра,0.17135678391959797,False
8ad7c64159d4,288,2026-09-02 08:57:12,2026-09-02,8,1,8945.0,Аналитика про,0.0005586592178771221,False
fc5a50676ff9,486,2026-09-02 09:28:52,2026-09-02,9,1,8950.0,Backend про,0.0,False
9582603dbf60,555,2026-09-02 09:38:46,2026-09-02,9,2,14950.0,Алгоритмы про + Алгоритмы старт,0.16480446927374304,False
31aec38c975f,551,2026-09-02 09:58:19,2026-09-02,9,1,8950.0,Backend про,0.0,False
909de2108a38,419,2026-09-02 10:06:52,2026-09-02,10,2,14950.0,ML про + Алгоритмы про,0.16480446927374304,False
b1dfbfbbca1a,182,2026-09-02 10:14:11,2026-09-02,10,1,8950.0,Backend про,0.0,False
e49f31efa4f6,244,2026-09-02 10:24:40,2026-09-02,10,1,8950.0,Алгоритмы старт,0.0,False
80fce9a36763,50,2026-09-02 10:32:55,2026-09-02,10,1,8950.0,Алгоритмы старт,0.0,False
32c1740fb284,541,2026-09-02 10:48:17,2026-09-02,10,2,14950.0,Алгоритмы старт + Аналитика старт,0.16480446927374304,False
78119ffc1152,523,2026-09-02 11:00:48,2026-09-02,11,1,8450.0,Backend про,0.05586592178770955,False
661e60804187,266,2026-09-02 11:33:22,2026-09-02,11,1,10000.0,Мат анализ,0.0,False
9bbf1353f973,128,2026-09-02 11:55:47,2026-09-02,11,1,8945.0,Аналитика про,0.0005586592178771221,False
546dc93041a8,385,2026-09-02 14:17:34,2026-09-02,14,2,11950.0,АВ тестам + Аналитика старт,0.30147153607072485,False
2ab900aae405,355,2026-09-02 14:30:26,2026-09-02,14,1,8450.0,Backend про,0.05586592178770955,False
869f90a92e31,572,2026-09-02 14:54:22,2026-09-02,14,1,8945.0,Аналитика про,0.0005586592178771221,False
b11a3e83afd6,422,2026-09-02 15:30:05,2026-09-02,15,1,9450.0,Теория вероятностей,0.05025125628140703,False
9355ec07918b,493,2026-09-02 16:44:53,2026-09-02,16,1,9950.0,Линейная алгебра,0.0,False
f1644e15b7ca,264,2026-09-02 18:37:57,2026-09-02,18,2,8450.0,Backend про + Алгоритмы,0.5516549226579827,False
e2332e3a40bf,6,2026-09-02 19:16:28,2026-09-02,19,1,8450.0,Аналитика про,0.05586592178770955,False
7d59fd239db0,404,2026-09-02 19:30:00,2026-09-02,19,1,7475.0,Алгоритмы про,0.16480446927374304,False
a3780a28950d,35,2026-09-02 22:38:59,2026-09-02,22,1,4225.0,Backend про,0.5279329608938548,False
ce84d534b815,450,2026-09-03 06:06:37,2026-09-03,6,1,8950.0,Backend про,0.0,False
964c9e77f953,504,2026-09-03 06:27:49,2026-09-03,6,1,5975.0,Аналитика старт,0.33240223463687146,False
8e7655cdbc93,273,2026-09-03 08:17:51,2026-09-03,8,1,8950.0,ML про,0.0,False
193336f2760d,508,2026-09-03 08:29:32,2026-09-03,8,1,5750.0,Backend про,0.35754189944134074,True
4f9aa573a827,395,2026-09-03 11:18:32,2026-09-03,11,1,8950.0,ML про,0.0,False
b3023e727f15,271,2026-09-03 12:55:50,2026-09-03,12,2,14950.0,ML про + Алгоритмы про,0.16480446927374304,False
cb811bc4b714,9,2026-09-03 14:55:45,2026-09-03,14,1,8950.0,Аналитика про,0.0,False
21716bc423f8,205,2026-09-03 15:01:50,2026-09-03,15,1,8950.0,Аналитика про,0.0,False
4c95c0bf5f1e,230,2026-09-03 15:07:18,2026-09-03,15,1,8950.0,Аналитика про,0.0,False
b4cd11ad5031,330,2026-09-03 15:10:16,2026-09-03,15,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
85eaba9c6b93,376,2026-09-03 15:43:04,2026-09-03,15,1,6950.0,К ВУЗу,0.0,False
8382d09e2908,352,2026-09-03 16:22:06,2026-09-03,16,1,8450.0,Алгоритмы про,0.05586592178770955,False
245194275739,345,2026-09-03 16:33:15,2026-09-03,16,1,8950.0,Аналитика про,0.0,False
5173a53b0ced,252,2026-09-03 16:36:15,2026-09-03,16,1,8950.0,Backend про,0.0,False
0c9d59c86a7e,318,2026-09-03 17:23:38,2026-09-03,17,1,8450.0,Аналитика про,0.05586592178770955,False
b02d068d383e,402,2026-09-03 17:30:08,2026-09-03,17,1,8450.0,ML про,0.05586592178770955,True
fb82fd1ed8c8,594,2026-09-03 18:16:38,2026-09-03,18,1,5000.0,AI агенты,0.44134078212290506,False
68ccc38f78a4,561,2026-09-03 18:55:28,2026-09-03,18,1,18900.0,Теория вероятностей,0.0,False
f562632929c1,409,2026-09-03 21:58:56,2026-09-03,21,1,5000.0,AI агенты,0.44134078212290506,False
c65391e0ea77,3,2026-09-03 22:47:02,2026-09-03,22,1,5975.0,АВ тестам,0.27054083750457825,False
520217e0fd63,601,2026-09-04 04:51:49,2026-09-04,4,3,22425.0,AI агенты + ML про + ML старт,0.16480446927374304,False
fac67cd3817a,363,2026-09-04 06:28:52,2026-09-04,6,1,8945.0,Backend про,0.0005586592178771221,False
aa77da161b6d,124,2026-09-04 06:34:32,2026-09-04,6,1,9950.0,Линейная алгебра,0.0,False
26aa84041de4,490,2026-09-04 10:01:44,2026-09-04,10,1,8450.0,AI агенты,0.05586592178770955,False
b46d06bd796f,326,2026-09-04 10:55:46,2026-09-04,10,2,14950.0,Аналитика про + Аналитика старт,0.16480446927374304,False
696a03f9b5c4,590,2026-09-04 11:04:11,2026-09-04,11,1,8945.0,Backend про,0.0005586592178771221,False
e5ef1670c1f8,379,2026-09-04 11:44:55,2026-09-04,11,1,7475.0,Аналитика про,0.16480446927374304,False
2706a99c50bb,317,2026-09-04 13:16:14,2026-09-04,13,1,8950.0,Аналитика про,0.0,False
